gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlyCharge,ChargePerService,TenureGroup_Loyal,TenureGroup_Mature,TenureGroup_New
1,0,1,1,5,1,0,1,0,1,0,0,1,1,90.35,434.5,0,True,False,False,False,False,False,True,72.41666666666667,10.038888888888888,False,False,True
0,1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,0,True,False,True,False,False,False,False,101.34295774647887,11.727777777777778,True,False,False
0,0,1,0,40,1,0,0,0,0,0,0,0,0,19.1,780.1,0,False,True,False,True,False,False,True,19.026829268292683,6.366666666666667,False,True,False
1,0,1,1,6,1,0,0,0,0,0,0,0,1,20.4,107.6,0,False,True,False,True,True,False,False,15.37142857142857,3.4,False,False,True
1,0,0,0,39,1,0,1,0,1,0,1,1,1,100.45,3801.7,0,True,False,False,True,False,True,False,95.04249999999999,12.55625,False,True,False
1,1,1,0,4,1,1,0,0,0,0,0,0,0,74.95,308.7,1,True,False,False,False,False,True,False,61.739999999999995,14.99,False,False,True
1,0,0,0,15,0,0,0,0,0,1,0,0,1,29.7,438.25,1,False,False,False,False,False,True,False,27.390625,7.425,False,False,False
1,0,1,0,1,0,0,0,0,1,0,1,1,1,50.35,50.35,1,False,False,False,False,False,True,False,25.175,7.192857142857143,False,False,True
0,1,0,0,45,1,0,1,1,0,1,0,0,1,85.7,3778.1,0,True,False,False,False,False,False,False,82.13260869565217,14.283333333333333,False,True,False
0,0,1,0,64,0,0,1,0,1,1,0,1,0,47.85,3147.5,1,False,False,False,True,False,True,False,48.42307692307692,7.9750000000000005,True,False,False
0,1,1,0,57,1,1,0,1,1,0,0,1,0,94.0,5438.95,0,True,False,False,False,True,False,False,93.77499999999999,13.428571428571429,True,False,False
1,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,0,False,False,False,True,False,False,False,69.89520547945206,6.984999999999999,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,True,False,False,False,False,True,False,35.15,17.575,False,False,True
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.85,1872.2,0,False,True,False,True,True,False,False,25.646575342465756,5.17,True,False,False
0,0,0,0,3,1,0,1,1,0,1,0,1,0,71.1,213.35,0,False,False,False,True,False,False,True,53.3375,11.85,False,False,True
1,1,0,0,55,1,1,1,0,0,0,1,1,1,98.8,5617.75,1,True,False,False,False,False,True,False,100.31696428571429,12.35,True,False,False
0,0,1,0,59,1,1,0,0,1,1,1,0,0,93.35,5386.5,0,True,False,False,False,False,True,False,89.775,13.335714285714285,True,False,False
0,0,0,0,18,1,1,0,0,0,1,1,1,1,99.85,1776.95,1,True,False,False,False,False,False,False,93.52368421052631,14.264285714285714,False,False,False
1,1,1,0,32,1,0,0,0,0,0,0,1,1,80.3,2483.05,1,True,False,False,False,True,False,False,75.2439393939394,13.383333333333333,False,True,False
0,0,0,0,4,1,0,1,0,0,0,0,0,1,50.55,235.65,0,False,False,False,False,False,False,False,47.13,12.6375,False,False,True
0,1,0,0,66,1,1,0,1,0,0,0,0,1,80.45,5224.35,1,True,False,False,False,True,False,False,77.97537313432836,16.09,True,False,False
1,0,0,0,27,1,1,0,0,1,0,0,0,1,81.3,2272.8,0,True,False,False,False,False,True,False,81.17142857142858,13.549999999999999,False,True,False
1,0,0,0,4,1,0,0,0,0,0,0,0,1,20.7,83.75,0,False,True,False,False,True,False,False,16.75,5.175,False,False,True
1,0,1,1,60,1,0,1,1,0,1,1,1,1,79.05,4663.4,0,False,False,False,False,True,False,False,76.44918032786885,7.1863636363636365,True,False,False
0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.05,201.7,0,False,True,False,True,False,False,True,22.41111111111111,4.7625,False,False,True
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.6,125.0,0,False,True,False,True,True,False,False,13.88888888888889,3.9200000000000004,False,False,True
1,0,0,0,35,1,0,0,0,0,0,0,0,1,20.2,684.4,0,False,True,False,True,False,False,True,19.01111111111111,5.05,False,True,False
1,0,0,0,7,1,1,0,0,0,0,0,1,1,86.8,620.35,1,True,False,False,False,False,True,False,77.54375,14.466666666666667,False,False,True
0,0,1,1,53,1,0,0,0,0,0,0,0,0,20.9,1146.05,0,False,True,False,True,False,False,True,21.223148148148148,5.225,True,False,False
0,1,0,0,18,1,1,0,1,0,1,1,1,1,103.6,1806.35,0,True,False,False,False,True,False,False,95.07105263157894,12.95,False,False,False
0,0,0,0,15,0,0,0,1,0,0,0,1,1,38.8,603.0,0,False,False,False,True,False,False,True,37.6875,9.7,False,False,False
1,0,1,0,67,1,1,0,1,0,0,1,0,1,88.4,5798.3,0,True,False,True,False,False,False,False,85.26911764705882,11.05,True,False,False
1,1,1,0,6,1,0,0,1,0,0,0,1,1,84.2,519.15,1,True,False,False,False,False,True,False,74.16428571428571,12.028571428571428,False,False,True
1,1,0,0,6,1,0,0,0,0,0,1,0,1,79.7,497.6,0,True,False,False,False,False,True,False,71.08571428571429,15.940000000000001,False,False,True
1,0,0,0,13,1,1,0,0,0,1,1,1,1,99.0,1301.7,1,True,False,False,False,False,False,True,92.97857142857143,12.375,False,False,False
0,0,0,0,11,1,1,0,0,1,0,1,1,1,100.75,1129.75,1,True,False,False,False,False,True,False,94.14583333333333,14.392857142857142,False,False,True
1,0,0,1,1,1,0,0,0,0,0,0,0,1,19.3,19.3,0,False,True,False,False,False,False,True,9.65,3.8600000000000003,False,False,True
1,0,0,0,5,1,0,1,0,0,1,0,0,1,55.75,266.95,0,False,False,False,False,False,False,True,44.49166666666667,9.291666666666666,False,False,True
1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,257.0,0,False,True,True,False,False,False,True,18.357142857142858,4.9875,False,False,False
0,0,1,0,9,1,1,1,1,1,0,0,0,0,91.75,865.8,1,True,False,False,False,False,False,False,86.58,13.107142857142858,False,False,True
1,0,0,0,29,1,0,0,1,0,1,1,0,0,89.65,2623.65,0,True,False,False,False,False,False,True,87.455,14.941666666666668,False,True,False
1,1,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,0,False,False,False,False,False,False,True,22.925,11.4625,False,False,True
0,0,0,0,1,1,1,0,0,1,0,0,0,1,79.55,79.55,1,True,False,False,False,False,False,True,39.775,15.91,False,False,True
0,0,1,1,18,1,0,0,0,0,0,1,0,0,55.95,1082.8,0,False,False,False,False,False,False,True,56.98947368421052,11.190000000000001,False,False,False
0,0,1,0,2,1,0,0,0,1,0,1,1,0,69.0,147.8,0,False,False,False,False,True,False,False,49.26666666666667,11.5,False,False,True
1,0,1,1,30,1,1,0,1,0,1,0,0,1,83.55,2570.2,0,True,False,False,False,False,False,False,82.90967741935484,9.283333333333333,False,True,False
1,0,0,1,66,1,1,1,1,0,1,0,0,0,65.7,4378.9,0,False,False,False,True,False,False,False,65.35671641791045,8.2125,True,False,False
1,0,1,1,38,1,1,0,0,1,1,1,0,1,94.9,3616.25,0,True,False,False,True,False,False,False,92.72435897435898,9.49,False,True,False
1,0,1,1,44,1,0,0,1,1,1,0,0,1,61.9,2924.05,0,False,False,False,False,False,False,True,64.97888888888889,6.877777777777777,False,True,False
0,0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,1,True,False,False,False,False,True,False,109.3609090909091,13.8875,True,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.0,32.7,0,False,True,False,False,False,False,True,10.9,6.666666666666667,False,False,True
0,0,0,0,42,1,0,1,1,0,1,0,1,1,67.7,2882.25,0,False,False,True,False,False,False,True,67.02906976744185,9.671428571428573,False,True,False
0,0,1,1,58,1,1,0,0,0,0,0,0,0,25.15,1509.9,0,False,True,False,True,True,False,False,25.591525423728815,5.029999999999999,True,False,False
1,0,1,1,58,1,0,0,1,0,0,1,1,1,92.85,5305.05,0,True,False,False,False,False,True,False,89.91610169491526,10.316666666666666,True,False,False
0,0,1,1,25,1,1,0,0,1,0,0,1,1,89.1,2368.4,1,True,False,False,False,False,True,False,91.0923076923077,11.1375,False,True,False
0,0,0,0,71,1,1,1,1,1,1,1,1,0,111.3,7985.9,0,True,False,False,True,False,False,True,110.91527777777777,12.366666666666667,True,False,False
0,0,0,0,37,1,1,0,1,1,0,1,1,1,101.9,3545.35,1,True,False,False,False,False,False,False,93.29868421052632,12.7375,False,True,False
0,0,1,1,14,1,1,0,0,0,1,1,0,1,91.65,1301.0,1,True,False,False,False,False,True,False,86.73333333333333,11.45625,False,False,False
0,1,0,0,4,1,1,0,0,1,0,0,1,1,88.85,372.45,1,True,False,False,False,False,True,False,74.49,14.808333333333332,False,False,True
0,0,1,0,48,1,1,1,0,0,1,0,0,1,60.6,2985.25,0,False,False,True,False,False,False,False,60.923469387755105,8.657142857142857,False,True,False
0,1,0,0,3,0,0,0,0,0,0,0,0,0,25.3,77.75,1,False,False,False,False,False,True,False,19.4375,25.3,False,False,True
0,0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,0,False,False,False,True,False,False,True,62.705555555555556,10.916666666666666,False,False,True
1,0,0,0,1,1,1,0,0,0,0,1,1,1,95.45,95.45,1,True,False,False,False,False,True,False,47.725,13.635714285714286,False,False,True
1,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0,False,True,False,True,False,False,False,19.290441176470587,6.6499999999999995,True,False,False
1,0,0,0,13,1,0,0,0,0,0,1,1,1,91.1,1135.7,1,True,False,False,False,False,True,False,81.12142857142858,15.183333333333332,False,False,False
0,0,1,1,45,1,0,0,1,0,1,0,0,1,54.15,2319.8,1,False,False,True,False,True,False,False,50.4304347826087,7.735714285714286,False,True,False
1,0,0,0,49,1,1,0,0,0,0,0,0,1,74.6,3720.35,0,True,False,False,False,False,False,False,74.407,14.919999999999998,True,False,False
0,0,1,0,52,1,1,0,1,1,0,1,0,0,94.6,5025.8,0,True,False,False,False,False,False,False,94.82641509433962,13.514285714285714,True,False,False
0,0,1,0,63,1,0,1,0,1,0,0,0,1,81.15,5224.5,0,True,False,True,False,True,False,False,81.6328125,13.525,True,False,False
0,0,1,1,68,1,1,1,1,1,1,1,1,1,89.05,6185.8,0,False,False,False,True,False,False,False,89.64927536231885,7.420833333333333,True,False,False
0,0,1,0,31,1,0,0,0,0,1,0,0,1,49.2,1498.55,0,False,False,False,False,False,False,True,46.8296875,9.84,False,True,False
0,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1208.6,0,False,True,False,True,True,False,False,18.59384615384615,6.483333333333333,True,False,False
0,0,1,0,62,1,0,1,0,1,1,1,1,1,104.3,6613.65,0,True,False,True,False,False,True,False,104.97857142857143,11.588888888888889,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.7,69.7,1,True,False,False,False,False,False,False,34.85,34.85,False,False,True
0,0,0,0,6,1,0,0,0,0,0,1,1,1,89.5,573.3,1,True,False,False,False,False,True,False,81.89999999999999,17.9,False,False,True
0,0,1,0,21,1,0,0,0,0,1,1,0,1,86.05,1818.9,0,True,False,False,False,False,True,False,82.67727272727274,14.341666666666667,False,False,False
0,0,1,1,72,1,1,0,0,0,0,0,0,0,25.2,1787.35,0,False,True,False,True,False,False,False,24.484246575342464,5.04,True,False,False
0,0,1,1,32,0,0,1,1,0,0,0,0,1,35.15,1051.05,0,False,False,False,False,False,True,False,31.849999999999998,5.858333333333333,False,True,False
0,1,0,0,71,1,1,1,1,0,1,1,0,1,99.65,7181.25,0,True,False,True,False,True,False,False,99.73958333333333,12.45625,True,False,False
0,0,0,1,34,1,0,1,1,1,0,1,1,1,105.35,3688.6,0,True,False,False,False,False,False,False,105.38857142857142,11.705555555555556,False,True,False
1,0,1,0,3,0,0,0,0,0,0,0,1,1,35.15,99.75,1,False,False,False,False,False,True,False,24.9375,7.029999999999999,False,False,True
1,0,0,1,12,1,1,0,0,0,0,0,0,1,73.75,871.4,1,True,False,False,False,True,False,False,67.03076923076922,12.291666666666666,False,False,True
0,1,0,0,8,1,1,0,0,1,0,1,1,0,101.35,780.5,1,True,False,False,False,False,True,False,86.72222222222223,16.891666666666666,False,False,True
0,0,1,1,35,1,1,0,0,0,0,0,0,0,24.3,821.6,0,False,True,False,True,False,False,False,22.822222222222223,4.86,False,True,False
0,0,1,1,3,1,0,0,0,0,0,1,0,1,80.7,239.45,0,True,False,False,False,False,True,False,59.8625,13.450000000000001,False,False,True
1,0,0,0,3,1,0,0,0,1,1,1,0,1,89.85,244.45,0,True,False,False,False,False,False,True,61.1125,12.835714285714285,False,False,True
1,0,0,0,53,1,0,0,0,1,0,0,1,1,61.1,3357.9,0,False,False,True,False,False,True,False,62.18333333333334,10.183333333333334,True,False,False
0,0,1,0,4,0,0,1,0,0,0,0,0,1,29.05,129.6,0,False,False,False,False,False,True,False,25.919999999999998,7.2625,False,False,True
0,0,1,1,48,1,0,1,0,1,0,1,1,1,99.7,4977.2,0,True,False,True,False,False,False,False,101.57551020408162,11.077777777777778,False,True,False
0,0,1,1,6,1,0,1,1,0,0,0,0,0,55.9,365.35,1,False,False,False,False,True,False,False,52.19285714285714,9.316666666666666,False,False,True
1,1,1,0,3,1,1,0,1,1,0,1,1,1,105.9,334.65,1,True,False,False,False,False,True,False,83.6625,10.59,False,False,True
1,0,1,1,54,0,0,0,0,1,1,0,1,0,46.0,2424.05,0,False,False,False,True,True,False,False,44.07363636363637,6.571428571428571,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,1,False,False,False,False,False,False,True,21.975,21.975,False,False,True
1,0,0,0,62,1,0,0,1,1,1,1,1,1,80.4,4981.15,0,False,False,False,False,False,False,False,79.06587301587301,8.933333333333334,True,False,False
1,0,1,1,22,1,0,0,1,1,0,1,1,1,100.05,2090.25,0,True,False,True,False,False,False,True,90.8804347826087,10.004999999999999,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.1,45.1,1,False,False,False,False,False,False,False,22.55,11.275,False,False,True
1,1,0,0,51,1,0,0,0,1,0,1,1,1,94.0,4905.75,0,True,False,True,False,False,False,False,94.34134615384616,13.428571428571429,True,False,False
0,0,0,0,30,1,1,0,1,1,0,1,0,1,68.95,2038.7,0,False,False,True,False,True,False,False,65.76451612903226,9.85,False,True,False
0,1,1,0,56,1,1,1,1,1,1,0,0,1,68.45,4014.0,0,False,False,True,False,True,False,False,70.42105263157895,7.605555555555556,True,False,False
1,0,1,0,35,1,1,0,1,0,1,1,0,1,69.0,2441.7,0,False,False,True,False,False,True,False,67.82499999999999,7.666666666666667,False,True,False
0,1,0,0,64,0,0,0,1,0,1,1,0,1,43.85,2751.0,0,False,False,False,False,False,True,False,42.323076923076925,8.77,True,False,False
1,0,0,1,30,0,0,0,0,0,0,1,1,1,44.5,1307.8,0,False,False,False,False,False,True,False,42.18709677419355,7.416666666666667,False,True,False
0,0,1,1,25,1,0,0,0,0,0,0,0,1,18.7,383.65,0,False,True,False,True,False,False,True,14.75576923076923,3.7399999999999998,False,True,False
0,0,0,0,41,1,0,0,0,0,0,0,0,0,70.25,2868.05,1,True,False,False,False,False,False,False,68.28690476190476,35.125,False,True,False
1,0,0,1,9,1,0,0,0,0,0,1,0,0,55.35,449.75,1,False,False,False,False,False,True,False,44.975,11.07,False,False,True
0,0,1,0,1,1,0,1,1,0,0,0,0,1,53.55,53.55,0,False,False,False,False,False,False,True,26.775,8.924999999999999,False,False,True
1,0,0,1,70,1,1,1,1,1,1,1,1,1,114.6,7882.5,0,True,False,False,True,False,True,False,111.02112676056338,9.549999999999999,True,False,False
0,0,1,1,57,1,0,0,0,0,0,0,0,1,20.1,1087.7,0,False,True,False,True,False,False,False,18.75344827586207,4.0200000000000005,True,False,False
1,0,0,0,9,1,1,0,0,0,0,1,0,1,85.5,791.7,0,True,False,False,False,False,True,False,79.17,14.25,False,False,True
0,0,1,1,69,1,1,0,1,1,1,1,1,1,108.75,7493.05,0,True,False,True,False,False,False,False,107.04357142857143,9.886363636363637,True,False,False
1,1,1,0,43,1,1,0,1,1,0,1,1,1,103.0,4414.3,1,True,False,False,False,False,True,False,100.325,10.3,False,True,False
0,0,1,0,72,1,1,0,0,1,0,1,1,1,97.85,6841.3,0,True,False,False,True,False,True,False,93.71643835616439,12.23125,True,False,False
1,0,0,1,44,1,0,0,0,0,0,0,0,0,19.55,819.95,0,False,True,False,True,False,False,False,18.221111111111114,4.8875,False,True,False
0,0,1,0,72,1,1,1,1,0,0,0,0,1,84.05,6052.25,0,True,False,False,True,False,False,False,82.90753424657534,12.007142857142856,True,False,False
0,0,1,0,33,1,0,1,0,1,1,1,1,1,103.75,3361.05,1,True,False,True,False,False,True,False,98.85441176470589,11.527777777777779,False,True,False
1,0,0,0,54,1,1,0,0,1,0,0,1,0,89.4,4869.5,0,True,False,False,False,True,False,False,88.53636363636363,14.9,True,False,False
1,0,0,1,27,1,0,0,0,0,0,0,0,0,19.7,509.3,0,False,True,False,True,True,False,False,18.189285714285713,4.925,False,True,False
1,0,0,0,54,1,1,0,1,0,0,0,0,1,79.85,4308.25,0,True,False,False,False,False,False,False,78.33181818181818,13.308333333333332,True,False,False
1,0,0,0,3,1,0,0,1,0,0,0,0,0,74.45,221.1,0,True,False,False,False,True,False,False,55.275,18.6125,False,False,True
0,0,1,0,53,1,1,1,1,1,0,0,1,0,74.1,3833.95,0,False,False,True,False,False,False,False,70.99907407407407,9.2625,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,True,False,False,False,False,True,False,34.675,17.3375,False,False,True
1,0,1,0,15,1,0,0,0,0,0,0,0,0,18.8,294.95,0,False,True,True,False,False,False,True,18.434375,4.7,False,False,False
0,0,0,0,56,1,0,0,1,0,0,0,0,1,73.85,4092.85,1,True,False,False,False,False,True,False,71.80438596491229,18.4625,True,False,False
1,0,1,1,5,1,1,1,1,0,1,0,0,0,64.4,316.9,0,False,False,False,False,True,False,False,52.81666666666666,7.155555555555556,False,False,True
1,0,1,1,48,1,0,0,1,1,0,0,0,1,55.8,2651.2,0,False,False,True,False,True,False,False,54.10612244897959,6.975,False,True,False
0,0,0,1,25,1,0,0,0,0,0,0,0,0,20.05,471.7,0,False,True,False,False,True,False,False,18.142307692307693,6.683333333333334,False,True,False
0,0,1,0,3,1,1,0,0,0,0,0,0,1,75.15,216.75,1,True,False,False,False,True,False,False,54.1875,15.030000000000001,False,False,True
1,0,0,0,58,1,0,1,1,0,0,1,1,0,99.15,5720.95,0,True,False,True,False,False,False,False,96.96525423728814,14.164285714285715,True,False,False
1,0,0,0,10,1,0,0,0,0,0,0,1,1,56.75,503.25,0,False,False,False,False,False,False,False,45.75,11.35,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,True,False,False,False,False,True,False,34.8,17.4,False,False,True
1,0,1,0,71,1,1,0,1,0,1,1,1,1,104.15,7365.3,0,True,False,False,True,True,False,False,102.29583333333333,10.415000000000001,True,False,False
0,0,1,1,65,1,1,0,1,1,1,1,1,1,110.8,7245.9,0,True,False,False,True,True,False,False,109.78636363636363,10.072727272727272,True,False,False
1,0,1,1,5,1,1,0,1,0,0,0,0,1,80.15,385.0,1,True,False,False,False,False,True,False,64.16666666666667,10.01875,False,False,True
0,0,0,0,28,0,0,0,0,1,1,0,0,1,35.75,961.4,0,False,False,False,False,False,False,True,33.15172413793103,8.9375,False,True,False
0,0,1,1,67,1,1,0,0,1,1,0,1,1,69.9,4615.9,0,False,False,False,True,False,False,False,67.88088235294117,7.7666666666666675,True,False,False
1,0,0,0,35,1,0,1,0,0,1,0,1,1,89.2,3251.3,0,True,False,True,False,False,True,False,90.3138888888889,12.742857142857144,False,True,False
0,0,1,1,72,0,0,1,1,1,1,0,1,0,55.65,3880.05,0,False,False,False,True,True,False,False,53.1513698630137,6.95625,True,False,False
0,0,1,1,61,0,0,1,1,0,1,0,1,1,50.7,3088.75,0,False,False,True,False,False,False,False,49.818548387096776,6.3375,True,False,False
1,1,0,0,68,1,0,0,0,0,0,0,0,1,20.0,1396.0,0,False,True,False,True,True,False,False,20.231884057971016,5.0,True,False,False
0,0,1,1,1,0,0,1,0,0,0,0,0,0,30.5,30.5,1,False,False,False,False,False,False,False,15.25,7.625,False,False,True
1,0,0,0,3,1,0,0,0,0,0,0,0,1,19.1,53.05,0,False,True,False,False,False,False,True,13.2625,4.775,False,False,True
1,0,1,1,70,1,1,0,1,0,0,1,1,0,98.3,6859.5,1,True,False,False,True,False,False,False,96.61267605633803,10.922222222222222,True,False,False
0,0,0,1,48,0,0,0,1,1,0,0,1,0,45.55,2108.35,0,False,False,False,False,True,False,False,43.02755102040816,9.11,False,True,False
1,0,1,1,68,1,1,0,1,0,0,1,1,1,101.05,6770.5,0,True,False,True,False,True,False,False,98.1231884057971,10.105,True,False,False
0,0,0,0,47,1,0,1,0,1,1,1,1,1,103.7,4730.6,0,True,False,True,False,False,True,False,98.55416666666667,12.9625,False,True,False
1,0,1,1,32,0,0,0,0,1,1,0,0,1,36.25,1151.05,0,False,False,True,False,False,False,True,34.880303030303025,5.178571428571429,False,True,False
0,0,1,1,5,1,0,1,0,0,0,0,0,1,49.4,232.55,0,False,False,False,False,False,False,True,38.75833333333333,8.233333333333333,False,False,True
1,0,0,0,49,1,0,0,0,0,0,0,0,1,19.9,1022.6,0,False,True,False,True,True,False,False,20.452,4.975,True,False,False
0,0,0,0,48,1,1,0,1,1,0,1,1,1,107.4,5121.3,1,True,False,False,False,False,False,False,104.51632653061225,13.425,False,True,False
0,1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,1,True,False,False,False,False,True,False,80.51428571428572,16.4,False,False,False
1,0,0,0,15,1,0,0,0,0,0,0,0,1,19.8,309.4,0,False,True,False,False,False,False,True,19.3375,4.95,False,False,False
0,0,0,0,12,1,0,0,0,0,0,0,0,1,45.05,523.1,0,False,False,False,False,False,True,False,40.23846153846154,15.016666666666666,False,False,True
1,1,0,0,67,1,1,1,1,0,1,0,0,1,64.55,4250.1,0,False,False,False,True,False,False,False,62.5014705882353,8.06875,True,False,False
1,0,0,0,9,1,0,0,0,0,1,1,0,0,86.25,770.5,0,True,False,False,False,False,True,False,77.05,17.25,False,False,True
0,0,1,1,13,1,0,0,0,0,0,0,0,1,19.75,246.7,0,False,True,False,True,False,False,False,17.62142857142857,3.95,False,False,False
0,0,0,0,38,1,0,0,0,0,0,1,1,1,89.1,3342.0,0,True,False,True,False,False,False,True,85.6923076923077,17.82,False,True,False
0,1,1,0,42,1,1,0,1,1,0,1,0,1,95.55,3930.6,0,True,False,False,False,False,True,False,91.4093023255814,11.94375,False,True,False
0,0,1,0,24,1,1,0,0,0,0,0,0,1,75.4,1747.85,1,True,False,False,False,True,False,False,69.914,15.080000000000002,False,False,False
0,1,1,0,27,1,0,1,0,1,0,1,1,1,101.25,2754.45,1,True,False,False,False,False,True,False,98.37321428571428,12.65625,False,True,False
1,0,1,1,9,1,1,0,1,1,0,1,1,1,102.6,897.75,0,True,False,False,False,True,False,False,89.775,9.327272727272726,False,False,True
0,0,1,0,49,0,0,0,1,0,1,1,1,1,56.3,2780.6,0,False,False,True,False,True,False,False,55.611999999999995,8.042857142857143,True,False,False
